customer_id,region,plan,tenure_months,monthly_spend,support_tickets,churned
3203,North,Basic,37,55.65,0,0
3204,South,Basic,13,67.7,1,1
3205,South,Standard,35,49.02,4,1
3206,East,Basic,19,33.3,1,0
3207,South,Basic,51,45.4,1,0
3208,North,Basic,41,61.57,1,1
3209,North,Premium,52,15.84,1,0
3210,West,Basic,67,15.95,0,0
3211,South,Standard,52,64.53,0,0
3212,West,Basic,25,75.36,1,0
3213,South,Standard,15,25.23,2,0
3214,West,Basic,38,49.81,3,1
3215,North,Basic,32,40.81,1,0
3216,North,Standard,23,43.31,3,0
3217,West,Standard,58,53.5,2,1
3218,West,Basic,65,24.73,2,0
3219,South,Basic,28,28.07,0,0
3220,South,Basic,49,42.58,1,0
3221,South,Basic,70,45.38,1,0
3222,South,Standard,1,27.73,2,0
3223,North,Basic,26,62.21,2,1
3224,West,Standard,53,40.48,1,0
3225,North,Basic,36,40.41,1,0
3226,East,Standard,57,53.09,2,0
3227,North,Basic,34,45.68,1,1
3228,North,Standard,5,63.07,0,0
3229,East,Basic,31,31.2,3,0
3230,South,Premium,29,22.85,0,0
3231,East,Standard,61,42.42,0,0
3232,North,Premium,11,49.08,1,0
3233,West,Basic,12,25.67,2,0
3234,East,Basic,11,23.02,2,1
3235,West,Basic,41,51.28,2,0
3236,North,Basic,71,34.36,3,0
3237,South,Standard,44,21.85,0,0
3238,South,Premium,58,65.38,1,0
3239,South,Standard,61,36.63,0,0
3240,North,Standard,43,68.7,1,1
3241,North,Basic,44,48.51,2,0
3242,South,Basic,18,53.31,1,1
3243,North,Standard,69,44.19,0,0
3244,South,Basic,56,8.0,1,0
3245,North,Basic,62,27.54,1,0
3246,North,Premium,70,45.74,1,0
3247,East,Premium,25,54.57,1,0
3248,South,Standard,11,15.79,1,0
3249,South,Basic,62,47.04,2,0
3250,South,Premium,34,27.8,2,0
3251,East,Basic,69,52.22,2,0
3252,South,Basic,50,47.65,4,1
3253,South,Basic,19,61.38,0,0
3254,West,Premium,26,67.2,2,0
3255,South,Premium,44,56.26,0,0
3256,West,Standard,28,63.49,0,0
3257,East,Basic,21,41.69,0,1
3258,North,Standard,15,98.82,1,1
3259,South,Basic,47,26.06,2,1
3260,East,Premium,3,38.5,1,0
3261,West,Basic,7,64.22,1,1
3262,South,Basic,4,61.55,0,0
3263,North,Standard,53,56.77,2,0
3264,South,Standard,3,60.16,1,1
3265,North,Premium,30,10.5,0,0
3266,East,Basic,9,76.61,0,1
3267,South,Premium,42,44.33,3,0
3268,East,Basic,3,70.43,2,0
3269,West,Basic,2,11.4,3,1
3270,East,Standard,30,52.62,1,1
3271,East,Basic,50,37.86,2,0
3272,East,Standard,8,58.3,0,0
3273,West,Basic,36,53.71,1,0
3274,West,Basic,58,54.59,2,0
3275,North,Standard,45,28.94,3,0
3276,South,Basic,54,46.97,1,0
3277,North,Standard,23,44.76,2,0
3278,West,Standard,67,56.92,0,0
3279,East,Basic,11,65.81,1,0
3280,South,Standard,43,50.71,0,0
3281,North,Basic,31,25.03,0,1
3282,South,Basic,3,49.94,1,0
3283,East,Basic,68,95.0,3,1
3284,North,Premium,50,77.63,1,0
3285,North,Standard,17,8.0,1,0
3286,West,Standard,4,49.14,0,0
3287,East,Premium,48,64.78,0,0
3288,North,Basic,39,44.72,1,0
3289,North,Premium,4,39.72,0,0
3290,West,Standard,71,43.19,1,0
3291,East,Premium,51,57.94,1,0
3292,East,Premium,33,27.33,1,0
3293,South,Premium,17,69.4,0,0
3294,North,Basic,20,46.99,2,1
3295,North,Standard,33,31.17,1,0
3296,East,Premium,5,68.24,0,0
3297,North,Standard,27,20.19,1,1
3298,North,Basic,16,38.01,2,1
3299,East,Premium,9,37.71,2,0
3300,West,Basic,9,86.59,2,1
3301,East,Standard,25,35.67,2,0
3302,South,Standard,28,9.21,3,0
3303,South,Basic,25,37.53,0,0
3304,South,Standard,49,56.2,1,1
3305,South,Basic,38,62.11,2,0
3306,South,Standard,14,88.98,0,0
3307,South,Premium,70,73.32,1,0
3308,South,Basic,52,51.38,0,0
3309,West,Standard,34,31.95,0,0
3310,West,Basic,4,77.23,0,0
3311,North,Premium,65,41.37,2,0
3312,South,Premium,53,36.15,2,0
3313,North,Basic,33,40.49,0,0
3314,South,Standard,12,25.46,0,0
3315,North,Standard,8,39.63,0,0
3316,North,Standard,21,43.8,3,0
3317,East,Standard,17,61.15,3,0
3318,South,Standard,15,41.01,0,0
3319,West,Standard,29,25.19,2,0
3320,North,Basic,4,19.13,0,0
3321,North,Basic,24,51.77,1,0
3322,South,Premium,62,49.31,0,0
3323,North,Basic,62,38.02,2,0
3324,North,Standard,1,39.59,0,0
3325,West,Basic,49,54.99,1,0
3326,North,Premium,71,73.03,0,0
3327,North,Standard,42,33.96,2,1
3328,South,Basic,28,49.6,1,0
3329,South,Basic,35,65.25,0,0
3330,South,Basic,16,34.03,1,0
3331,South,Premium,29,47.72,2,1
3332,West,Standard,67,47.32,2,1
3333,North,Standard,44,24.4,3,1
3334,South,Standard,31,51.03,4,0
3335,East,Basic,9,48.57,0,0
3336,West,Basic,65,57.99,1,1
3337,South,Basic,12,26.64,0,0
3338,South,Basic,52,48.18,1,0
3339,North,Standard,22,72.87,0,0
3340,North,Premium,20,85.39,1,0
3341,North,Premium,13,71.04,1,0
3342,East,Premium,27,26.81,1,0
3343,North,Standard,49,56.12,0,0
3344,East,Basic,30,39.3,2,1
3345,North,Standard,2,53.11,0,0
3346,West,Premium,19,34.1,1,0
3347,West,Standard,12,17.16,1,0
3348,North,Standard,29,41.8,1,0
3349,North,Standard,65,61.01,0,0
3350,North,Standard,69,53.18,0,0
3351,West,Premium,71,55.25,1,0
3352,North,Standard,8,51.89,1,1
3353,South,Basic,35,55.28,0,0
3354,South,Basic,4,57.53,2,0
3355,East,Standard,36,43.06,0,0
3356,South,Basic,41,49.49,0,0
3357,South,Premium,55,79.38,1,0
3358,West,Standard,24,50.56,1,0
3359,North,Standard,3,48.77,0,0
3360,West,Basic,33,49.85,1,0
3361,North,Standard,31,44.08,1,0
3362,South,Standard,45,40.16,0,0
3363,West,Basic,8,51.76,0,0
3364,East,Premium,44,38.9,1,0
3365,East,Basic,29,45.38,0,0
3366,North,Basic,53,33.77,1,0
3367,South,Basic,70,49.94,0,0
3368,South,Standard,17,58.52,0,0
3369,South,Standard,54,44.19,1,1
3370,South,Premium,10,11.85,3,0
3371,South,Basic,70,58.63,3,0
3372,South,Premium,35,50.16,3,1
3373,North,Standard,53,30.12,3,0
3374,South,Basic,56,61.92,1,0
3375,North,Basic,44,22.83,0,0
3376,West,Basic,28,66.82,1,1
3377,East,Premium,54,46.97,0,1
3378,North,Basic,34,8.0,4,1
3379,East,Standard,47,51.21,0,0
3380,West,Standard,44,40.69,1,0
3381,North,Premium,33,37.98,1,0
3382,North,Standard,9,34.72,0,0
3383,North,Standard,21,45.71,2,0
3384,North,Basic,67,39.27,2,1
3385,East,Premium,37,14.58,2,0
3386,West,Basic,46,70.9,0,0
3387,North,Basic,19,43.6,1,0
3388,East,Premium,51,34.83,1,0
3389,North,Basic,35,27.69,1,0
3390,South,Basic,16,61.87,2,0
3391,East,Standard,11,24.63,2,1
3392,South,Basic,29,50.41,3,1
3393,North,Basic,41,37.49,2,0
3394,South,Standard,20,38.54,3,0
3395,West,Standard,18,28.14,2,0
3396,North,Standard,20,36.83,2,1
3397,North,Basic,21,48.16,1,1
3398,North,Standard,53,52.24,1,0
3399,South,Premium,36,33.86,1,0
3400,South,Basic,34,46.36,2,1
3401,East,Basic,12,63.99,2,1
3402,East,Basic,39,18.07,4,0
3403,West,Standard,69,47.89,0,0
3404,East,Basic,53,30.89,0,0
3405,North,Standard,32,29.05,1,0
3406,South,Premium,22,52.7,0,0
3407,North,Basic,26,38.19,1,1
3408,South,Standard,2,26.1,1,0
3409,West,Basic,3,71.84,0,1
3410,East,Basic,56,64.56,2,1
3411,West,Standard,60,13.22,2,0
3412,South,Basic,69,21.46,1,0
3413,South,Premium,45,58.68,1,0
3414,South,Standard,66,42.87,3,0
3415,North,Basic,30,75.01,1,1
3416,North,Basic,19,59.09,0,0
3417,South,Basic,18,53.39,2,0
3418,North,Premium,17,29.61,1,0
3419,West,Standard,53,56.85,1,1
3420,North,Basic,1,25.04,0,0
3421,North,Standard,68,71.49,0,0
3422,East,Standard,56,55.6,0,0
3423,North,Standard,28,33.15,2,0
3424,West,Basic,50,62.48,1,1
3425,East,Basic,10,88.35,1,0
3426,North,Basic,31,44.08,0,0
3427,East,Basic,8,57.91,3,1
3428,East,Standard,8,40.23,0,0
3429,East,Basic,1,49.54,0,1
3430,West,Basic,57,20.87,0,0
3431,East,Basic,53,47.99,1,0
3432,South,Basic,64,48.78,0,0
3433,South,Premium,70,80.38,0,0
3434,East,Standard,69,15.69,0,0
3435,West,Basic,71,42.94,1,0
3436,South,Standard,2,71.19,1,0
3437,East,Basic,56,43.65,2,0
3438,South,Premium,52,44.92,0,0
3439,East,Standard,12,33.0,2,0
3440,West,Standard,10,31.21,0,0
3441,North,Premium,70,15.13,0,0
3442,North,Premium,63,36.67,0,0
3443,South,Premium,24,30.19,2,0
3444,South,Basic,6,50.12,0,0
3445,South,Basic,24,33.82,0,0
3446,North,Standard,1,39.37,0,0
3447,South,Standard,49,39.86,1,0
3448,South,Standard,27,47.13,6,0
3449,South,Standard,4,38.49,0,0
3450,East,Basic,70,28.89,0,0
3451,East,Basic,59,49.54,2,0
3452,East,Standard,65,67.21,3,1
3453,East,Basic,71,50.31,0,0
3454,East,Standard,2,37.02,1,0
3455,South,Standard,56,45.78,1,0
3456,East,Standard,56,11.09,0,0
3457,North,Standard,56,45.49,1,0
3458,North,Standard,19,40.79,2,0
3459,South,Standard,28,31.2,1,0
3460,West,Basic,66,34.46,0,0
3461,East,Standard,5,40.62,4,0
3462,North,Standard,46,65.86,1,0
3463,South,Basic,57,67.66,4,1
3464,North,Standard,57,31.29,1,0
3465,East,Premium,43,38.67,2,0
3466,West,Basic,55,39.13,1,0
3467,South,Standard,65,62.57,2,0
3468,South,Premium,55,50.62,0,0
3469,South,Premium,9,49.67,1,0
3470,South,Basic,18,57.65,1,0
3471,West,Standard,22,37.26,0,0
3472,East,Premium,25,72.55,0,0
3473,South,Standard,26,47.97,4,0
3474,South,Basic,16,32.59,0,0
3475,North,Basic,49,43.87,0,0
3476,North,Standard,8,70.17,1,0
3477,North,Basic,56,40.35,3,0
3478,South,Basic,47,65.09,3,1
3479,West,Basic,69,36.74,1,0
3480,South,Standard,1,34.22,3,0
3481,North,Standard,21,59.87,2,0
3482,North,Premium,64,32.27,0,0
3483,South,Standard,36,62.81,2,0
3484,East,Premium,40,54.33,0,0
3485,South,Premium,3,32.28,0,0
3486,East,Basic,55,46.71,0,0
3487,East,Standard,18,38.12,0,0
3488,North,Basic,69,54.28,1,0
3489,East,Premium,27,81.98,1,0
3490,West,Basic,14,41.33,1,0
3491,South,Standard,43,57.61,2,0
3492,North,Premium,34,48.44,3,0
3493,West,Basic,34,48.43,2,1
3494,West,Premium,68,45.03,3,0
3495,South,Basic,26,32.57,1,1
3496,South,Basic,29,54.03,0,1
3497,North,Standard,45,42.8,1,0
3498,East,Basic,13,31.71,0,0
3499,South,Standard,59,66.26,1,0
3500,North,Premium,17,49.78,4,0
3501,East,Basic,18,43.89,0,1
3502,West,Standard,1,72.12,2,0
3503,West,Premium,25,14.95,1,0
3504,North,Standard,42,70.91,2,0
3505,North,Basic,51,32.16,3,0
3506,West,Premium,64,51.81,0,0
3507,West,Basic,56,37.41,0,0
3508,South,Standard,23,31.39,0,0
3509,East,Standard,59,71.65,0,0
3510,South,Standard,14,81.41,1,0
3511,South,Basic,15,44.02,0,0
3512,North,Basic,26,54.04,1,1
3513,North,Standard,39,49.03,0,0
3514,North,Basic,15,79.15,3,1
3515,West,Standard,64,9.96,1,1
3516,North,Standard,20,54.79,2,0
3517,North,Standard,28,34.91,2,0
3518,South,Basic,43,8.0,0,0
3519,North,Basic,31,41.51,2,1
3520,North,Premium,29,81.26,0,0
3521,South,Basic,70,36.19,1,0
3522,South,Basic,31,62.23,2,0
3523,East,Basic,9,69.58,1,0
3524,West,Basic,52,47.77,1,1
3525,North,Premium,51,50.17,0,0
3526,West,Basic,16,17.11,2,0
3527,West,Basic,61,35.11,0,0
3528,West,Standard,28,64.33,2,1
3529,East,Basic,11,49.09,2,1
3530,East,Basic,13,54.61,3,1
3531,East,Premium,51,50.4,2,0
3532,East,Standard,16,87.46,0,0
3533,North,Basic,34,40.25,0,0
3534,West,Basic,53,76.9,2,1
3535,South,Basic,61,50.4,1,0
3536,East,Basic,35,78.5,2,1
3537,South,Standard,65,25.95,3,0
3538,North,Standard,22,51.32,2,1
3539,South,Standard,62,40.91,1,0
3540,South,Premium,18,50.51,1,0
3541,South,Basic,5,70.0,1,0
3542,South,Premium,52,54.82,0,0
3543,North,Standard,54,69.97,0,0
3544,South,Basic,66,35.94,0,0
3545,South,Premium,66,33.19,2,0
3546,West,Basic,8,48.29,1,0
3547,North,Standard,45,47.3,2,0
3548,South,Standard,51,44.65,0,0
3549,North,Basic,43,30.74,2,0
3550,South,Premium,2,69.58,0,0
3551,South,Basic,4,41.47,2,1
3552,East,Premium,48,73.67,3,1
3553,West,Basic,61,48.23,0,1
3554,North,Basic,13,59.67,1,0
3555,East,Basic,4,58.04,2,0
3556,North,Premium,29,33.16,0,0
3557,North,Basic,23,54.61,2,1
3558,South,Premium,70,82.71,1,0
3559,North,Basic,66,52.53,1,0
3560,East,Standard,40,64.22,1,0
3561,East,Basic,68,60.48,0,0
3562,East,Basic,17,53.53,0,0
3563,South,Premium,71,51.36,0,0
3564,East,Basic,32,57.85,2,1
3565,South,Standard,34,61.74,0,0
3566,North,Standard,4,23.66,1,0
3567,North,Standard,13,52.45,1,1
3568,East,Standard,14,44.69,2,0
3569,West,Premium,35,40.95,5,0
3570,North,Standard,14,71.33,1,0
3571,South,Standard,8,34.8,2,0
3572,East,Standard,43,22.89,0,0
3573,West,Standard,62,62.32,0,0
3574,South,Basic,5,22.43,1,0
3575,East,Standard,40,13.3,0,0
3576,East,Basic,69,64.35,0,0
3577,West,Standard,29,50.86,1,0
3578,North,Premium,13,56.51,0,0
3579,West,Premium,6,40.04,0,0
3580,North,Premium,67,23.08,1,0
3581,West,Standard,29,26.66,1,0
3582,North,Standard,8,43.1,0,0
3583,North,Basic,62,25.1,2,0
3584,North,Standard,57,53.53,0,0
3585,South,Basic,50,39.68,1,0
3586,South,Basic,6,51.33,3,1
3587,North,Premium,6,50.79,0,0
3588,South,Premium,16,54.96,3,0
3589,South,Standard,12,56.99,0,0
3590,East,Basic,38,41.81,0,0
3591,West,Standard,28,51.31,2,0
3592,East,Basic,55,52.25,0,0
3593,North,Premium,8,8.0,0,0
3594,North,Premium,52,59.64,2,1
3595,West,Basic,67,50.7,2,1
3596,North,Basic,10,58.15,1,0
3597,South,Basic,47,24.84,0,0
3598,West,Basic,37,42.32,0,1
3599,West,Basic,7,28.35,2,1
3600,South,Basic,21,61.4,3,0
3601,East,Basic,56,22.71,0,0
3602,South,Basic,62,31.28,4,0
3603,East,Basic,27,57.62,1,0
3604,North,Standard,8,36.67,1,0
3605,North,Basic,18,31.29,0,0
3606,East,Premium,60,64.32,0,0
3607,North,Basic,41,65.06,2,0
3608,East,Basic,31,61.0,1,0
3609,South,Basic,1,63.28,1,1
3610,West,Standard,56,43.83,2,0
3611,East,Basic,34,44.32,2,0
3612,South,Standard,39,36.33,1,0
3613,East,Basic,60,51.02,2,0
3614,North,Premium,40,38.5,1,0
3615,South,Basic,66,40.2,0,0
3616,North,Basic,40,58.8,1,0
3617,West,Premium,25,69.32,1,0
3618,West,Basic,66,55.17,0,0
3619,West,Basic,46,80.3,0,0
3620,West,Premium,54,35.3,1,0
3621,West,Basic,17,14.92,1,1
3622,North,Basic,48,60.86,2,0
3623,West,Basic,40,34.11,0,0
3624,South,Basic,8,43.07,0,0
3625,South,Premium,19,16.14,2,0
3626,South,Standard,65,31.81,1,1
3627,South,Standard,41,20.96,1,0
3628,North,Basic,55,40.18,0,0
3629,North,Standard,13,40.9,1,0
3630,North,Standard,16,49.62,2,0
3631,South,Basic,67,70.32,1,0
3632,West,Premium,30,60.18,1,0
3633,East,Standard,63,18.8,0,0
3634,South,Standard,58,58.94,1,0
3635,South,Basic,24,50.01,2,1
3636,South,Basic,68,46.24,1,1
3637,North,Standard,56,47.59,2,0
3638,West,Standard,10,51.68,1,0
3639,North,Basic,7,35.55,0,0
3640,East,Basic,9,44.72,1,0
3641,East,Premium,53,69.31,0,0
3642,South,Basic,11,35.33,0,0
3643,West,Basic,21,29.46,3,0
3644,North,Standard,31,46.89,2,0
3645,West,Basic,10,27.65,1,0
3646,East,Basic,24,16.99,2,0
3647,East,Basic,49,41.8,0,0
3648,East,Premium,70,74.08,2,0
3649,West,Basic,34,47.31,0,0
3650,West,Standard,54,51.21,3,1
3651,South,Premium,38,9.66,1,0
3652,East,Standard,34,55.89,0,0
3653,East,Standard,37,49.68,1,0
3654,South,Standard,69,36.03,0,0
3655,West,Basic,5,51.24,0,1
3656,South,Standard,37,51.06,0,0
3657,South,Premium,4,28.93,2,0
3658,North,Standard,63,53.97,0,0
3659,North,Basic,43,69.55,1,0
3660,West,Basic,4,43.9,1,0
3661,South,Premium,45,32.38,2,0
3662,South,Basic,31,44.8,0,0
3663,North,Premium,4,63.38,0,0
3664,South,Basic,70,25.93,2,0
3665,East,Standard,27,58.41,1,0
3666,West,Premium,2,35.8,2,0
3667,North,Standard,44,52.36,1,0
3668,South,Basic,27,37.84,1,0
3669,South,Premium,47,37.79,0,0
3670,East,Basic,12,75.42,0,0
3671,South,Basic,59,22.64,1,0
3672,South,Standard,30,56.74,0,0
3673,South,Basic,30,79.16,0,0
3674,South,Standard,58,60.34,0,0
3675,South,Basic,39,24.04,0,0
3676,South,Basic,1,24.93,0,0
3677,East,Premium,42,34.47,0,0
3678,East,Basic,46,50.84,2,0
3679,South,Standard,23,52.07,0,0
3680,East,Standard,13,25.11,0,0
3681,West,Premium,4,32.29,1,0
3682,North,Standard,61,33.39,2,0
3683,South,Premium,1,44.75,0,0
3684,North,Basic,42,83.72,2,1
3685,East,Basic,60,31.2,1,0
3686,North,Premium,26,30.41,1,0
3687,East,Premium,15,27.6,1,0
3688,North,Standard,51,59.44,1,0
3689,South,Standard,45,47.26,2,1
3690,West,Standard,2,31.87,1,0
3691,South,Basic,41,41.47,1,0
3692,West,Premium,1,33.75,1,0
3693,West,Premium,29,53.33,2,0
3694,West,Standard,22,96.32,1,1
3695,North,Basic,60,57.92,0,0
3696,East,Basic,70,46.33,1,0
3697,North,Basic,50,36.03,2,1
3698,South,Standard,53,23.82,0,0
3699,West,Standard,2,61.21,1,0
3700,East,Basic,5,60.23,2,1
3701,South,Standard,56,39.61,1,0
3702,South,Premium,31,69.84,3,0
3703,East,Basic,36,48.38,3,0
3704,East,Standard,50,61.95,1,0
3705,South,Standard,25,53.33,0,0
3706,West,Basic,49,44.81,4,1
3707,North,Standard,52,30.81,3,0
3708,North,Standard,18,45.38,2,0
3709,East,Basic,49,63.16,1,1
3710,West,Basic,13,38.85,0,1
3711,North,Premium,23,55.92,3,0
3712,North,Basic,56,28.51,0,0
3713,North,Standard,70,62.04,4,0
3714,West,Standard,5,53.63,1,0
3715,North,Premium,47,26.36,2,0
3716,South,Standard,41,43.97,2,0
3717,West,Premium,44,64.77,0,0
3718,North,Standard,56,25.34,3,0
3719,South,Basic,5,28.72,1,0
3720,South,Basic,53,46.75,0,1
3721,East,Basic,20,86.4,0,1
3722,South,Basic,11,35.89,1,0
3723,South,Basic,32,56.91,0,0
3724,North,Basic,2,52.68,0,0
3725,East,Basic,45,37.39,1,0
3726,East,Basic,41,50.9,0,0
3727,North,Basic,37,39.94,3,0
3728,South,Standard,3,41.56,3,0
3729,West,Standard,55,18.1,0,0
3730,North,Premium,3,47.56,0,0
3731,North,Standard,19,64.18,0,0
3732,South,Premium,29,49.03,2,0
3733,South,Standard,50,67.63,2,0
3734,North,Basic,29,58.45,0,0
3735,South,Premium,58,46.93,1,0
3736,North,Basic,67,36.7,0,0
3737,South,Standard,55,39.25,1,0
3738,East,Standard,3,21.53,1,0
3739,South,Basic,55,43.19,1,0
3740,North,Standard,15,50.63,1,0
3741,West,Basic,64,78.88,1,0
3742,North,Basic,70,57.51,3,0
3743,East,Basic,6,32.43,2,0
3744,South,Basic,8,22.09,3,0
3745,East,Basic,50,44.28,0,0
3746,North,Standard,11,62.61,0,0
3747,North,Standard,69,44.03,2,0
3748,South,Standard,39,57.76,0,0
3749,North,Standard,41,44.74,1,0
3750,North,Basic,62,60.91,2,0
3751,East,Basic,16,19.25,1,0
3752,West,Standard,40,76.88,2,0
3753,North,Premium,71,27.98,1,0
3754,West,Basic,2,62.29,2,1
3755,East,Basic,13,43.1,3,0
3756,West,Standard,11,45.92,0,0
3757,East,Premium,24,43.66,0,0
3758,East,Basic,10,52.6,2,1
3759,South,Basic,13,56.24,2,0
3760,East,Basic,61,67.05,2,0
3761,West,Standard,33,73.34,1,0
3762,North,Premium,26,53.97,4,1
3763,South,Standard,30,78.85,1,0
3764,North,Basic,69,49.67,0,0
3765,West,Standard,35,67.39,1,0
3766,South,Premium,34,55.72,0,0
3767,East,Standard,66,38.11,2,0
3768,West,Premium,3,51.26,1,0
3769,West,Basic,34,57.06,2,1
3770,North,Basic,54,47.42,1,0
3771,East,Standard,37,55.43,0,0
3772,West,Standard,62,63.58,1,0
3773,North,Premium,63,47.58,3,0
3774,East,Standard,24,8.0,1,0
3775,South,Basic,59,78.21,2,1
3776,East,Basic,18,42.64,0,1
3777,South,Standard,18,33.18,1,0
3778,North,Basic,70,27.77,2,1
3779,North,Standard,1,41.94,0,0
3780,North,Basic,26,37.87,2,0
3781,North,Basic,45,34.73,1,0
3782,East,Standard,30,35.72,0,0
3783,South,Basic,60,57.54,1,0
3784,North,Standard,18,84.55,3,0
3785,East,Standard,40,62.77,0,0
3786,East,Standard,9,68.21,0,0
3787,South,Standard,15,41.21,1,0
3788,West,Standard,13,49.88,1,1
3789,South,Premium,53,55.68,1,0
3790,West,Basic,15,36.13,0,0
3791,North,Basic,48,40.34,2,1
3792,East,Standard,25,63.38,2,1
3793,West,Standard,41,67.63,1,0
3794,West,Standard,63,49.21,0,0
3795,South,Standard,62,26.49,1,0
3796,East,Standard,1,42.68,1,0
3797,South,Basic,56,22.06,1,0
3798,East,Standard,68,49.35,1,0
3799,East,Basic,48,52.6,0,0
3800,West,Basic,14,43.13,1,1
3801,South,Standard,48,52.35,2,0
3802,North,Standard,46,55.5,1,1
3803,South,Basic,48,52.62,5,1
3804,North,Premium,31,26.37,0,0
3805,North,Standard,38,43.44,0,0
3806,South,Standard,47,55.38,1,0
3807,East,Premium,33,76.42,1,0
3808,North,Basic,55,43.11,1,0
3809,North,Standard,51,57.92,0,0
3810,North,Basic,22,63.81,2,1
3811,West,Basic,44,44.46,0,0
3812,East,Basic,54,68.67,1,0
3813,North,Basic,35,69.64,1,1
3814,North,Standard,51,72.85,0,0
3815,South,Basic,9,56.25,2,1
3816,North,Standard,28,90.48,0,1
3817,South,Basic,50,36.92,3,0
3818,South,Basic,64,86.23,1,0
3819,West,Premium,46,61.83,2,1
3820,North,Standard,48,72.13,0,0
3821,East,Premium,25,42.24,0,0
3822,North,Standard,50,63.2,0,1
3823,West,Basic,26,73.69,1,1
3824,West,Standard,4,28.43,0,0
3825,East,Standard,18,45.06,1,1
3826,South,Basic,44,9.46,1,0
3827,North,Premium,69,44.79,3,0
3828,East,Standard,36,33.31,2,0
3829,East,Standard,62,44.08,2,0
3830,North,Standard,56,100.63,1,0
3831,South,Standard,40,78.92,1,0
3832,South,Basic,58,22.09,0,1
3833,West,Premium,29,58.0,1,1
3834,East,Basic,32,62.38,1,1
3835,East,Basic,53,41.92,4,0
3836,East,Basic,46,51.21,1,0
3837,North,Standard,38,52.97,0,0
3838,South,Premium,31,23.76,1,0
3839,North,Premium,70,29.44,1,0
3840,East,Standard,5,51.1,1,0
3841,South,Premium,4,49.79,0,0
3842,South,Standard,35,35.25,0,0
3843,North,Basic,3,33.7,1,1
3844,North,Standard,25,46.38,0,0
3845,South,Basic,41,63.95,0,0
3846,North,Basic,29,46.62,2,0
3847,North,Basic,15,77.21,2,1
3848,East,Basic,21,35.48,0,0
3849,South,Premium,43,51.48,2,0
3850,South,Premium,68,41.62,4,0
3851,South,Basic,56,58.58,1,0
3852,East,Standard,39,33.93,1,0
3853,South,Basic,10,82.69,0,1
3854,East,Basic,18,17.57,1,0
3855,West,Basic,32,78.88,2,0
3856,East,Basic,18,49.62,0,0
3857,South,Basic,49,57.94,1,1
3858,East,Basic,26,72.02,3,1
3859,South,Basic,60,63.44,3,0
3860,South,Basic,20,34.86,0,0
3861,South,Premium,36,58.8,1,0
3862,South,Basic,51,81.61,3,1
3863,North,Basic,15,32.03,1,1
3864,South,Standard,55,86.13,1,0
3865,North,Basic,42,54.94,1,0
3866,South,Standard,46,40.2,2,0
3867,South,Basic,33,31.92,2,1
3868,West,Standard,67,43.98,0,0
3869,North,Standard,55,12.8,2,0
3870,East,Standard,14,40.53,0,0
3871,South,Standard,40,43.27,5,0
3872,North,Basic,65,28.66,0,0
3873,North,Basic,20,61.46,3,1
3874,North,Basic,39,44.06,2,0
3875,North,Standard,54,36.56,4,0
3876,North,Basic,20,42.14,1,0
3877,South,Basic,37,54.39,5,0
3878,South,Standard,40,49.32,1,0
3879,North,Basic,13,35.38,2,0
3880,North,Basic,13,50.26,0,0
3881,North,Standard,40,47.09,1,0
3882,South,Basic,13,27.49,4,1
3883,South,Premium,68,42.81,0,0
3884,South,Premium,38,58.43,2,0
3885,North,Premium,51,58.3,0,0
3886,North,Basic,29,43.86,1,1
3887,West,Basic,22,60.18,1,0
3888,North,Standard,35,30.36,1,1
3889,North,Standard,51,30.92,0,0
3890,North,Standard,29,43.48,0,0
3891,West,Basic,21,74.96,0,1
3892,East,Basic,11,50.94,2,1
3893,East,Basic,39,43.04,2,0
3894,West,Basic,49,75.79,0,0
3895,North,Basic,38,42.84,3,0
3896,West,Premium,19,88.23,1,1
3897,North,Basic,18,38.8,1,1
3898,East,Standard,27,29.79,1,0
3899,South,Premium,25,45.01,0,0
3900,South,Basic,15,43.52,1,0
3901,West,Standard,67,33.46,0,0
3902,North,Standard,24,94.84,0,0
3903,West,Basic,18,53.74,0,0
3904,South,Standard,44,56.36,1,1
3905,East,Premium,57,39.69,2,0
3906,West,Standard,33,37.6,1,0
3907,North,Premium,48,66.46,3,0
3908,West,Premium,7,17.83,2,0
3909,South,Basic,38,27.43,0,0
3910,East,Standard,5,43.55,0,0
3911,North,Standard,10,72.32,0,0
3912,South,Standard,43,41.26,0,0
3913,East,Standard,15,55.49,2,0
3914,South,Standard,3,48.5,2,0
3915,North,Premium,13,71.33,3,0
3916,North,Basic,55,19.47,0,0
3917,West,Standard,42,61.25,1,0
3918,North,Basic,28,44.42,0,0
3919,East,Standard,70,64.65,0,0
3920,West,Standard,28,33.25,1,0
3921,North,Standard,63,48.44,3,1
3922,North,Basic,25,46.15,1,0
3923,East,Standard,2,29.96,0,0
3924,North,Basic,8,24.95,2,1
3925,South,Basic,20,37.55,2,0
3926,East,Basic,14,50.34,3,1
3927,South,Premium,12,34.38,0,0
3928,South,Basic,28,42.06,1,0
3929,East,Premium,70,14.06,0,0
3930,South,Basic,15,41.33,1,0
3931,North,Standard,17,66.42,0,0
3932,South,Standard,71,60.69,1,0
3933,West,Standard,15,46.44,1,1
3934,East,Standard,59,52.39,1,0
3935,South,Standard,45,33.09,4,0
3936,South,Premium,66,77.24,0,0
3937,North,Standard,40,85.22,2,0
